TRACK_ID,TIMESTAMP,V,X,Y,YAW
2639889709544abdb92066d574a7801a,1537290061547871,22.449617385864258,702.1119995117188,1438.6219482421875,-33.380001068115234
2639889709544abdb92066d574a7801a,1537290062048318,22.449617385864258,705.8939819335938,1436.2020263671875,-33.380001068115234
2639889709544abdb92066d574a7801a,1537290062548742,22.44846534729004,709.6749877929688,1433.781005859375,-33.380001068115234
2639889709544abdb92066d574a7801a,1537290063149246,22.4499454498291,713.4569702148438,1431.3609619140625,-33.380001068115234
2639889709544abdb92066d574a7801a,1537290063649679,22.452835083007812,717.239013671875,1428.93994140625,-33.380001068115234
2639889709544abdb92066d574a7801a,1537290064149556,21.132381439208984,720.7459716796875,1426.5810546875,-33.380001068115234
2639889709544abdb92066d574a7801a,1537290064649975,21.13297462463379,724.2529907226562,1424.2220458984375,-33.380001068115234
2639889709544abdb92066d574a7801a,1537290065050323,17.854747772216797,727.2119750976562,1422.2230224609375,-33.880001068115234
2639889709544abdb92066d574a7801a,1537290065551308,21.94981575012207,730.7929077148438,1419.68359375,-35.34303665161133
2639889709544abdb92066d574a7801a,1537290066050629,22.007448196411133,734.312744140625,1417.0408935546875,-36.89950180053711
2639889709544abdb92066d574a7801a,1537290066450418,22.172941207885742,737.8151245117188,1414.32080078125,-37.83455276489258
2639889709544abdb92066d574a7801a,1537290066949737,22.112407684326172,741.302734375,1411.6014404296875,-37.943782806396484
2639889709544abdb92066d574a7801a,1537290067449131,18.595659255981445,738.6258544921875,1409.01953125,-136.03457641601562
2639889709544abdb92066d574a7801a,1537290067898651,19.940675735473633,736.3130493164062,1412.2685546875,125.44458770751953
2639889709544abdb92066d574a7801a,1537290068447705,21.048290252685547,740.22998046875,1413.8109130859375,21.4921932220459
2639889709544abdb92066d574a7801a,1537290068947030,20.691551208496094,740.2236328125,1409.672607421875,-90.0881576538086
2639889709544abdb92066d574a7801a,1537290069446914,16.07863998413086,742.77734375,1411.626953125,37.426395416259766
2639889709544abdb92066d574a7801a,1537290069947351,17.71289825439453,739.2666015625,1412.100830078125,172.31338500976562
5a0ebd6370b64eac91742e8f7229eaf2,1537290061547871,0.0,726.8250122070312,1415.3179931640625,0.0
5a0ebd6370b64eac91742e8f7229eaf2,1537290062048318,0.0,726.8250122070312,1415.3179931640625,0.0
5a0ebd6370b64eac91742e8f7229eaf2,1537290062548742,0.0,726.8250122070312,1415.3179931640625,0.0
5a0ebd6370b64eac91742e8f7229eaf2,1537290063149246,0.0,726.8250122070312,1415.3179931640625,0.0
5a0ebd6370b64eac91742e8f7229eaf2,1537290063649679,0.0,726.8250122070312,1415.3179931640625,0.0
5a0ebd6370b64eac91742e8f7229eaf2,1537290064149556,0.0,726.8250122070312,1415.3179931640625,-28.339000701904297
5a0ebd6370b64eac91742e8f7229eaf2,1537290064649975,0.08081109821796417,726.8309936523438,1415.302978515625,-28.339000701904297
5a0ebd6370b64eac91742e8f7229eaf2,1537290065050323,0.06311459839344025,726.8350219726562,1415.291015625,-28.339000701904297
5a0ebd6370b64eac91742e8f7229eaf2,1537290065551308,0.0,726.8350219726562,1415.291015625,-28.340904235839844
5a0ebd6370b64eac91742e8f7229eaf2,1537290066050629,0.0,726.8350219726562,1415.291015625,-28.340904235839844
5a0ebd6370b64eac91742e8f7229eaf2,1537290066450418,0.0,726.8350219726562,1415.291015625,-28.340904235839844
5a0ebd6370b64eac91742e8f7229eaf2,1537290066949737,0.0,726.8350219726562,1415.291015625,-28.340904235839844
5a0ebd6370b64eac91742e8f7229eaf2,1537290067449131,5.471420764923096,727.586669921875,1414.4957275390625,-46.61594009399414
5a0ebd6370b64eac91742e8f7229eaf2,1537290067898651,5.796618938446045,728.0235595703125,1413.421875,-67.86167907714844
5a0ebd6370b64eac91742e8f7229eaf2,1537290068447705,1.3419499397277832,728.0300903320312,1413.153564453125,-88.60247039794922
5a0ebd6370b64eac91742e8f7229eaf2,1537290068947030,0.0,728.0300903320312,1413.153564453125,-92.37055206298828
5a0ebd6370b64eac91742e8f7229eaf2,1537290069446914,4.73390531539917,727.1669311523438,1412.7645263671875,-155.7360382080078
5a0ebd6370b64eac91742e8f7229eaf2,1537290069947351,1.9936621189117432,726.865478515625,1413.0255126953125,139.1127471923828
a75d489a82d44a2fb4d06c44d6b93931,1537290061547871,0.0,763.4710083007812,1401.2669677734375,0.0
a75d489a82d44a2fb4d06c44d6b93931,1537290062048318,0.0,763.4710083007812,1401.2669677734375,-30.365001678466797
a75d489a82d44a2fb4d06c44d6b93931,1537290062548742,39.76772689819336,770.2639770507812,1397.1300048828125,-30.365001678466797
a75d489a82d44a2fb4d06c44d6b93931,1537290063149246,45.862281799316406,778.1209716796875,1392.39697265625,-30.365001678466797
a75d489a82d44a2fb4d06c44d6b93931,1537290063649679,40.80219650268555,785.10498046875,1388.176025390625,-30.365001678466797
a75d489a82d44a2fb4d06c44d6b93931,1537290064149556,38.11333465576172,791.625,1384.22705078125,-30.365001678466797
a75d489a82d44a2fb4d06c44d6b93931,1537290064649975,38.113651275634766,798.14501953125,1380.2779541015625,-30.365001678466797
a75d489a82d44a2fb4d06c44d6b93931,1537290065050323,31.472387313842773,803.5349731445312,1377.0269775390625,-30.365001678466797
