TRACK_ID,Timestamp,X,Y,V,YAW
ego,0.0,1255.1077790999805,997.8060307349177,53.212220643452,46.46709812961754
ego,0.1,1258.6539919423376,1001.7733697341432,41.87896275897277,48.58996891158688
ego,0.2,1261.419586049209,1004.9182011213104,30.545639934994064,48.502918637655
ego,0.30000000000000004,1263.4454750304164,1007.2042752728212,24.54564068006285,48.32993070884274
ego,0.4,1265.076720832112,1009.0383750243064,29.21225664274412,48.37738572008868
ego,0.5,1267.0121134094284,1011.2264826435254,17.878974238752107,48.69371711719802
ego,0.6000000000000001,1268.190543762029,1012.5710565917965,6.5456555264765015,48.89795997282681
ego,0.7000000000000001,1268.6208213559707,1013.0643285805254,5.878988761619943,48.979898965179586
ego,0.8,1269.0063721389538,1013.5081480058931,5.212322049509068,49.04944148371666
ego,0.9,1269.3481501197932,1013.9016843108146,7.212322214066662,49.11001077087661
ego,1.0,1269.8199540201092,1014.4471904948692,3.8789884996243154,49.193740025526125
ego,1.1,1270.0736496513275,1014.7406254016253,0.13641390536635944,49.23777410951931
ego,1.2000000000000002,1270.0825561767651,1014.7509579395711,0.0,49.23911885512365
ego,1.3,1270.0825561767651,1014.7509579395711,0.0,49.23911885512365
ego,1.4000000000000001,1270.0825561767651,1014.7509579395711,0.0,49.23911885512365
ego,1.5,1270.0825561767651,1014.7509579395711,0.0,49.23911885512365
vehicle_1,0.0,1302.0218505859375,1071.968017578125,0.0,-1.1176528005307773e-06
vehicle_1,0.1,1302.0218505859375,1071.968017578125,0.0,-132.42103576660156
vehicle_1,0.2,1302.0218505859375,1071.968017578125,0.0,-132.42103576660156
vehicle_1,0.30000000000000004,1302.0218505859375,1071.968017578125,0.0,-132.42103576660156
vehicle_1,0.4,1302.0218505859375,1071.968017578125,0.0,148.1564483642578
vehicle_1,0.5,1302.0218505859375,1071.968017578125,0.0,148.1564483642578
vehicle_1,0.6000000000000001,1302.0218505859375,1071.968017578125,0.0,148.1564483642578
vehicle_1,0.7000000000000001,1302.0218505859375,1071.968017578125,4.737546940927449,148.1564483642578
vehicle_1,0.8,1301.7022705078125,1071.6182861328123,0.0,-132.4210205078125
vehicle_1,0.9,1301.7022705078125,1071.6182861328123,0.0,-98.8156509399414
vehicle_1,1.0,1301.7022705078125,1071.6182861328123,0.0,-98.8156509399414
vehicle_1,1.1,1301.7022705078125,1071.6182861328123,0.0,-98.81563568115236
vehicle_1,1.2000000000000002,1301.7022705078125,1071.6182861328123,0.0,-98.81563568115236
vehicle_1,1.3,1301.7022705078125,1071.6182861328123,0.0,-98.81563568115236
vehicle_1,1.4000000000000001,1301.7022705078125,1071.6182861328123,0.0,-98.81563568115236
vehicle_1,1.5,1301.7022705078125,1071.6182861328123,0.0,-98.81563568115236
vehicle_2,0.0,1249.51904296875,1019.1900024414062,0.0,-129.09481811523438
vehicle_2,0.1,1249.51904296875,1019.1900024414062,0.0,-129.09481811523438
vehicle_2,0.2,1249.51904296875,1019.1900024414062,0.0,-129.09481811523438
vehicle_2,0.30000000000000004,1249.51904296875,1019.1900024414062,10.798737624050139,-129.09481811523438
vehicle_2,0.4,1248.5701904296875,1019.70556640625,9.699846464009953,151.48265075683594
vehicle_2,0.5,1249.081298828125,1020.5299682617188,0.0,58.199134826660156
vehicle_2,0.6000000000000001,1249.081298828125,1020.5299682617188,0.0,-25.54872703552246
vehicle_2,0.7000000000000001,1249.081298828125,1020.5299682617188,8.546435434625845,-25.548728942871094
vehicle_2,0.8,1249.70751953125,1019.9483642578124,0.0,-42.887447357177734
vehicle_2,0.9,1249.70751953125,1019.9483642578124,0.0,-59.33646011352539
vehicle_2,1.0,1249.70751953125,1019.9483642578124,0.0,-59.336463928222656
vehicle_2,1.1,1249.70751953125,1019.9483642578124,0.0,-59.33647155761719
vehicle_2,1.2000000000000002,1249.70751953125,1019.9483642578124,0.0,-59.33647155761719
vehicle_2,1.3,1249.70751953125,1019.9483642578124,0.0,-59.33647155761719
vehicle_2,1.4000000000000001,1249.70751953125,1019.9483642578124,0.0,-59.33647155761719
vehicle_2,1.5,1249.70751953125,1019.9483642578124,0.0,-59.33647155761719
vehicle_3,0.0,1253.31005859375,989.554931640625,0.0,53.08124923706055
vehicle_3,0.1,1253.31005859375,989.554931640625,0.0,53.08124923706055
vehicle_3,0.2,1253.31005859375,989.554931640625,0.0,53.08125305175781
vehicle_3,0.30000000000000004,1253.31005859375,989.554931640625,9.103087759941433,53.081260681152344
vehicle_3,0.4,1253.3175048828125,990.4652099609376,5.25999503444575,89.53117370605469
vehicle_3,0.5,1253.010009765625,990.8919677734376,0.0,125.77297973632812
vehicle_3,0.6000000000000001,1253.010009765625,990.8919677734376,0.0,144.24269104003906
vehicle_3,0.7000000000000001,1253.010009765625,990.8919677734376,12.851316933764949,144.24269104003906
vehicle_3,0.8,1252.080322265625,990.0046997070312,13.998316802548054,-136.33479309082028
vehicle_3,0.9,1253.3594970703125,989.4361572265624,0.0,-23.964237213134766
vehicle_3,1.0,1253.3594970703125,989.4361572265624,0.0,88.48348999023438
vehicle_3,1.1,1253.3594970703125,989.4361572265624,0.0,88.4834976196289
vehicle_3,1.2000000000000002,1253.3594970703125,989.4361572265624,0.0,88.4834976196289
vehicle_3,1.3,1253.3594970703125,989.4361572265624,0.0,88.4834976196289
vehicle_3,1.4000000000000001,1253.3594970703125,989.4361572265624,0.0,88.4834976196289
vehicle_3,1.5,1253.3594970703125,989.4361572265624,0.0,88.4834976196289
vehicle_4,0.0,1237.511962890625,1005.1640014648438,0.0,-127.97022247314452
vehicle_4,0.1,1237.511962890625,1005.1640014648438,0.0,-127.97022247314452
vehicle_4,0.2,1237.511962890625,1005.1640014648438,0.0,-127.97022247314452
vehicle_4,0.30000000000000004,1237.511962890625,1005.1640014648438,10.79960099199012,-127.97022247314452
vehicle_4,0.4,1236.5531005859375,1005.660888671875,11.586907696632741,152.6072540283203
vehicle_4,0.5,1237.1456298828125,1006.6566162109376,4.480150765242292,59.24647903442383
vehicle_4,0.6000000000000001,1237.4835205078125,1006.3624267578124,0.0,-41.0463981628418
vehicle_4,0.7000000000000001,1237.4835205078125,1006.3624267578124,8.788357282531475,-79.5260009765625
vehicle_4,0.8,1236.86083984375,1005.7422485351562,5.217914070348753,-135.11573791503906
vehicle_4,0.9,1236.345703125,1005.8253173828124,0.0,170.82925415039062
vehicle_4,1.0,1236.345703125,1005.8253173828124,0.0,139.77076721191406
vehicle_4,1.1,1236.345703125,1005.8253173828124,0.0,139.77076721191406
vehicle_4,1.2000000000000002,1236.345703125,1005.8253173828124,0.0,139.77076721191406
vehicle_4,1.3,1236.345703125,1005.8253173828124,0.0,139.77076721191406
vehicle_4,1.4000000000000001,1236.345703125,1005.8253173828124,0.0,139.77076721191406
vehicle_4,1.5,1236.345703125,1005.8253173828124,0.0,139.77076721191406
vehicle_5,0.0,1241.4169921875,1009.6680297851562,0.0,-131.03564453125
vehicle_5,0.1,1241.4169921875,1009.6680297851562,0.0,-131.03565979003906
vehicle_5,0.2,1241.4169921875,1009.6680297851562,0.0,-131.03565979003906
vehicle_5,0.30000000000000004,1241.4169921875,1009.6680297851562,10.682329821397772,-131.03565979003906
vehicle_5,0.4,1240.4962158203125,1010.2095947265624,10.879072876344175,149.5418243408203
vehicle_5,0.5,1241.0869140625,1011.1231689453124,2.9255568312576843,57.114864349365234
vehicle_5,0.6000000000000001,1241.3203125,1010.94677734375,0.0,-37.0855598449707
vehicle_5,0.7000000000000001,1241.3203125,1010.94677734375,8.89152531012555,-62.148860931396484
vehicle_5,0.8,1241.0809326171875,1010.0904541015624,6.00940890984414,-105.62137603759766
vehicle_5,0.9,1240.56689453125,1009.7791748046876,0.0,-148.8034210205078
vehicle_5,1.0,1240.56689453125,1009.7791748046876,0.0,-176.18894958496094
vehicle_5,1.1,1240.56689453125,1009.7791748046876,0.0,-176.18894958496094
vehicle_5,1.2000000000000002,1240.56689453125,1009.7791748046876,0.0,-176.18894958496094
vehicle_5,1.3,1240.56689453125,1009.7791748046876,0.0,-176.18894958496094
vehicle_5,1.4000000000000001,1240.56689453125,1009.7791748046876,0.0,-176.18894958496094
vehicle_5,1.5,1240.56689453125,1009.7791748046876,0.0,-176.18894958496094
vehicle_6,0.0,1226.74609375,984.377197265625,41.48851564364662,-127.06681060791017
vehicle_6,0.1,1224.72021484375,980.756591796875,16.100165479580404,-119.22872924804688
vehicle_6,0.2,1225.640625,979.4356079101562,0.0,-55.13188934326172
vehicle_6,0.30000000000000004,1225.640625,979.4356079101562,11.649021985992345,-25.680702209472656
vehicle_6,0.4,1226.518798828125,978.6702270507812,17.777558572066752,-41.07539749145508
vehicle_6,0.5,1227.542236328125,977.2166137695312,0.0,-54.853981018066406
vehicle_6,0.6000000000000001,1227.542236328125,977.2166137695312,0.0,-56.18688201904297
vehicle_6,0.7000000000000001,1227.542236328125,977.2166137695312,13.988717220173568,-56.186885833740234
vehicle_6,0.8,1227.5284423828125,975.8178100585938,29.287063481573796,-90.56377410888672
vehicle_6,0.9,1225.9215087890625,973.3693237304688,10.280372106760417,-123.27772521972656
vehicle_6,1.0,1225.0843505859375,972.7726440429688,0.0,-144.51841735839844
vehicle_6,1.1,1225.0843505859375,972.7726440429688,0.0,-142.26791381835938
vehicle_6,1.2000000000000002,1225.0843505859375,972.7726440429688,0.0,-142.26791381835938
vehicle_6,1.3,1225.0843505859375,972.7726440429688,0.0,-142.26791381835938
vehicle_6,1.4000000000000001,1225.0843505859375,972.7726440429688,0.0,-142.26791381835938
vehicle_6,1.5,1225.0843505859375,972.7726440429688,0.0,-142.26791381835938
